num_elements,VEC,delta_r,delta_en,S_mix,H_mix,T_melt,omega,x_Ag,x_Al,x_B,x_C,x_Ca,x_Co,x_Cr,x_Cu,x_Fe,x_Ga,x_Hf,x_Li,x_Mg,x_Mn,x_Mo,x_Nb,x_Nd,x_Ni,x_Pd,x_Re,x_Sc,x_Si,x_Sn,x_Ta,x_Ti,x_V,x_W,x_Y,x_Zn,x_Zr,test_temperature,test_type_compression,micro_BCC_based,micro_BCC_single,micro_FCC_based,micro_FCC_single,micro_Mixed,micro_Unknown,proc_ANNEAL,proc_CAST,proc_OTHER,proc_POWDER,proc_WROUGHT,grain_size_known,grain_size_log,YS_MPa
5,8.249212460623031,3.339170792937149,0.12535683332303926,12.688390164112455,-3.8216510755534285,1943.3829191459574,6.452289921004466,0.0,0.0,0.0,0.0,0.0,0.3500175008750438,0.15015750787539378,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.10010500525026252,0.0,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,350.0
5,8.249212460623031,3.339170792937149,0.12535683332303926,12.688390164112455,-3.8216510755534285,1943.3829191459574,6.452289921004466,0.0,0.0,0.0,0.0,0.0,0.3500175008750438,0.15015750787539378,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.10010500525026252,0.0,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1311.0
5,8.249212460623031,3.339170792937149,0.12535683332303926,12.688390164112455,-3.8216510755534285,1943.3829191459574,6.452289921004466,0.0,0.0,0.0,0.0,0.0,0.3500175008750438,0.15015750787539378,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.10010500525026252,0.0,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1212.0
5,8.249212460623031,3.339170792937149,0.12535683332303926,12.688390164112455,-3.8216510755534285,1943.3829191459574,6.452289921004466,0.0,0.0,0.0,0.0,0.0,0.3500175008750438,0.15015750787539378,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.10010500525026252,0.0,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1028.0
5,8.249212460623031,3.339170792937149,0.12535683332303926,12.688390164112455,-3.8216510755534285,1943.3829191459574,6.452289921004466,0.0,0.0,0.0,0.0,0.0,0.3500175008750438,0.15015750787539378,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.10010500525026252,0.0,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,879.0
5,8.249212460623031,3.339170792937149,0.12535683332303926,12.688390164112455,-3.8216510755534285,1943.3829191459574,6.452289921004466,0.0,0.0,0.0,0.0,0.0,0.3500175008750438,0.15015750787539378,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.10010500525026252,0.0,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,799.0
5,8.249212460623031,3.339170792937149,0.12535683332303926,12.688390164112455,-3.8216510755534285,1943.3829191459574,6.452289921004466,0.0,0.0,0.0,0.0,0.0,0.3500175008750438,0.15015750787539378,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.10010500525026252,0.0,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,350.0
4,8.25,1.1761590026042914,0.09669539802906858,11.52565131835077,-3.75,1871.75,5.752836761364613,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,155.0
5,8.204261572373255,1.8844184413297351,0.10706119834719524,12.117049265299803,-3.8778975734287466,1892.5711486651971,5.9136110256205265,0.0,0.0,0.0,0.0,0.0,0.24491795248591722,0.24491795248591722,0.0,0.24491795248591722,0.0,0.0,0.0,0.0,0.0,0.02032819005633113,0.0,0.0,0.24491795248591722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,198.8
5,8.138783269961976,2.542452320265387,0.11966393229802884,12.592407465190785,-4.046249042200985,1922.3783269961975,5.982669614081426,0.0,0.0,0.0,0.0,0.0,0.23764258555133078,0.23764258555133078,0.0,0.23764258555133078,0.0,0.0,0.0,0.0,0.0,0.0494296577946768,0.0,0.0,0.23764258555133078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,254.7
5,8.091078066914498,2.9064372452259044,0.1275850025057345,12.833891614574775,-4.157971835657329,1944.0947955390334,6.000594251369307,0.0,0.0,0.0,0.0,0.0,0.23234200743494424,0.23234200743494424,0.0,0.23234200743494424,0.0,0.0,0.0,0.0,0.0,0.07063197026022304,0.0,0.0,0.23234200743494424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,305.3
5,8.091078066914498,2.9064372452259044,0.1275850025057345,12.833891614574775,-4.157971835657329,1944.0947955390334,6.000594251369307,0.0,0.0,0.0,0.0,0.0,0.23234200743494424,0.23234200743494424,0.0,0.23234200743494424,0.0,0.0,0.0,0.0,0.0,0.07063197026022304,0.0,0.0,0.23234200743494424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.3862943611198906,815.5
5,8.091078066914498,2.9064372452259044,0.1275850025057345,12.833891614574775,-4.157971835657329,1944.0947955390334,6.000594251369307,0.0,0.0,0.0,0.0,0.0,0.23234200743494424,0.23234200743494424,0.0,0.23234200743494424,0.0,0.0,0.0,0.0,0.0,0.07063197026022304,0.0,0.0,0.23234200743494424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.410986973710262,646.7
5,8.091078066914498,2.9064372452259044,0.1275850025057345,12.833891614574775,-4.157971835657329,1944.0947955390334,6.000594251369307,0.0,0.0,0.0,0.0,0.0,0.23234200743494424,0.23234200743494424,0.0,0.23234200743494424,0.0,0.0,0.0,0.0,0.0,0.07063197026022304,0.0,0.0,0.23234200743494424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.9555114450274365,683.7
5,8.0,1.1223917161691224,0.1383618444514238,13.380866803977112,-4.160000000000001,1801.2,5.79365800175908,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.639057329615259,243.0
6,7.984063745019921,2.697880164738129,0.14665197400424446,13.543636386210967,-4.12691862033936,1809.2549800796814,5.9375756670771604,0.0,0.0,0.0,0.003984063745019921,0.0,0.19920318725099603,0.19920318725099603,0.0,0.19920318725099603,0.0,0.0,0.0,0.0,0.19920318725099603,0.0,0.0,0.0,0.19920318725099603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.1972245773362196,446.0
5,8.0,1.1223917161691224,0.1383618444514238,13.380866803977112,-4.160000000000001,1801.2,5.79365800175908,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.0794415416798357,249.0
6,7.984063745019921,2.697880164738129,0.14665197400424446,13.543636386210967,-4.12691862033936,1809.2549800796814,5.9375756670771604,0.0,0.0,0.0,0.003984063745019921,0.0,0.19920318725099603,0.19920318725099603,0.0,0.19920318725099603,0.0,0.0,0.0,0.0,0.19920318725099603,0.0,0.0,0.0,0.19920318725099603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.6094379124341003,581.0
4,8.25,1.1761590026042914,0.09669539802906858,11.52565131835077,-3.75,1871.75,5.752836761364613,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,190.0
6,7.960705882352941,3.6449782728161844,0.10897586003601087,13.01850283988384,-7.305927750865052,1836.2150588235293,3.2719692519677452,0.0,0.03929411764705883,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.019529411764705882,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.6722918075648305,210.0
6,7.960705882352941,3.6449782728161844,0.10897586003601087,13.01850283988384,-7.305927750865052,1836.2150588235293,3.2719692519677452,0.0,0.03929411764705883,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.019529411764705882,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.8154087194227095,645.0
6,7.960705882352941,3.6449782728161844,0.10897586003601087,13.01850283988384,-7.305927750865052,1836.2150588235293,3.2719692519677452,0.0,0.03929411764705883,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.019529411764705882,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.33500106673234,1005.0
6,8.069114470842333,5.670170254016632,0.12247071405767837,13.304518222388264,-13.987616886977335,1719.820014398848,1.6358309571731808,0.0,0.10007199424046077,0.0,0.0,0.0,0.24982001439884807,0.07991360691144708,0.0,0.15010799136069114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599712023038157,0.0,0.0,0.0,0.0,0.0,0.0,0.060115190784737225,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,568.0
6,8.069114470842333,5.670170254016632,0.12247071405767837,13.304518222388264,-13.987616886977335,1719.820014398848,1.6358309571731808,0.0,0.10007199424046077,0.0,0.0,0.0,0.24982001439884807,0.07991360691144708,0.0,0.15010799136069114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599712023038157,0.0,0.0,0.0,0.0,0.0,0.0,0.060115190784737225,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,596.0
6,8.069114470842333,5.670170254016632,0.12247071405767837,13.304518222388264,-13.987616886977335,1719.820014398848,1.6358309571731808,0.0,0.10007199424046077,0.0,0.0,0.0,0.24982001439884807,0.07991360691144708,0.0,0.15010799136069114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599712023038157,0.0,0.0,0.0,0.0,0.0,0.0,0.060115190784737225,0.0,0.0,0.0,0.0,0.0,700.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,487.0
6,8.069114470842333,5.670170254016632,0.12247071405767837,13.304518222388264,-13.987616886977335,1719.820014398848,1.6358309571731808,0.0,0.10007199424046077,0.0,0.0,0.0,0.24982001439884807,0.07991360691144708,0.0,0.15010799136069114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599712023038157,0.0,0.0,0.0,0.0,0.0,0.0,0.060115190784737225,0.0,0.0,0.0,0.0,0.0,700.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,486.0
4,6.861003861003861,5.60008927314403,0.12141450362822653,11.514496552429263,-12.735515438218144,1684.6087516087516,1.5230967098810686,0.0,0.22779922779922782,0.0,0.0,0.0,0.0,0.2574002574002574,0.0,0.2574002574002574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574002574002574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,770.0
4,6.75,5.754957524209196,0.12214233500306106,11.52565131835077,-13.25,1663.0,1.4465779730125194,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,843.2
4,6.6364875920370885,5.8926779769681215,0.12273232441524815,11.514443472721487,-13.722195520465736,1640.9029179165532,1.3768994811648951,0.0,0.2727024815925825,0.0,0.0,0.0,0.0,0.24243250613580586,0.0,0.24243250613580586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24243250613580586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1044.0
4,6.564867967853042,5.969610892554005,0.12302532890510717,11.496176930462129,-13.992072666781784,1626.9609644087254,1.3367448519761442,0.0,0.2870264064293915,0.0,0.0,0.0,0.0,0.23765786452353616,0.0,0.23765786452353616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23765786452353616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,906.8
4,6.485307482581035,6.04656786599317,0.12327958145101348,11.466119201831628,-14.266426750873963,1611.4731899424416,1.2951626927396291,0.0,0.30293850348379275,0.0,0.0,0.0,0.0,0.23235383217206906,0.0,0.23235383217206906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23235383217206906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1122.8
5,8.0,1.1223917161691224,0.1383618444514238,13.380866803977112,-4.160000000000001,1801.2,5.79365800175908,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,230.0
6,7.850085502565077,1.758115951034077,0.13807762732865608,14.361962789196214,-5.349763380988072,1820.2791183735512,4.8867172437818205,0.0,0.0,0.0,0.0,0.0,0.19000570017100513,0.19000570017100513,0.0,0.19000570017100513,0.0,0.0,0.0,0.0,0.19000570017100513,0.0,0.0,0.0,0.19000570017100513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049971499144974355,0.0,0.0,0.0,0.0,25.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,200.0
6,7.7272727272727275,2.1037128118529687,0.13759444540009116,14.697168880613486,-6.214876033057852,1835.909090909091,4.341625772584251,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,25.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,620.0
6,7.601908065915004,2.374177782226601,0.1368660802111138,14.860044826158541,-6.996191540752319,1851.8638334778839,3.9333942498749894,0.0,0.0,0.0,0.0,0.0,0.17346053772766695,0.17346053772766695,0.0,0.17346053772766695,0.0,0.0,0.0,0.0,0.17346053772766695,0.0,0.0,0.0,0.17346053772766695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13269731136166524,0.0,0.0,0.0,0.0,25.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,780.0
6,7.5,2.551516844190825,0.13609637108395733,14.896688227162047,-7.555555555555555,1864.8333333333333,3.6767436303020746,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,25.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,1700.0
5,7.649802890932984,5.230343756565971,0.12062457381009026,13.003077578157294,-12.023638410625761,1691.0683311432326,1.8288218548210822,0.0,0.16787122207621552,0.0,0.0,0.0,0.16787122207621552,0.16787122207621552,0.0,0.16787122207621552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328515111695138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,545.0
5,7.723776223776223,5.187045653005861,0.12027687933707855,12.876772884967284,-11.913223140495866,1692.230769230769,1.8290995667046053,0.0,0.16258741258741258,0.0,0.0,0.0,0.16258741258741258,0.16258741258741258,0.0,0.16258741258741258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34965034965034963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,545.0
5,7.748216833095577,5.172129914049915,0.12013953520467062,12.831428932374088,-11.872913364034666,1692.6148359486447,1.8292618089124817,0.0,0.1608416547788873,0.0,0.0,0.0,0.1608416547788873,0.1608416547788873,0.0,0.1608416547788873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35663338088445073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,545.0
6,8.46047860768673,2.9449352540699536,0.10128680838977225,12.977412732337536,-4.55735230782256,1789.5409717186367,5.095856151290604,0.0,0.03915881073241479,0.0,0.0,0.0,0.18636693255982598,0.18636693255982598,0.03915881073241479,0.18636693255982598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36258158085569253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,719.0
6,8.46047860768673,2.9449352540699536,0.10128680838977225,12.977412732337536,-4.55735230782256,1789.5409717186367,5.095856151290604,0.0,0.03915881073241479,0.0,0.0,0.0,0.18636693255982598,0.18636693255982598,0.03915881073241479,0.18636693255982598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36258158085569253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,460.0
6,8.330472103004292,3.8984561219235965,0.10804765555360946,13.912810859715266,-5.128190886359775,1732.686365137009,4.7007879019234355,0.0,0.07989435457246616,0.0,0.0,0.0,0.17002310993727304,0.17002310993727304,0.07989435457246616,0.17002310993727304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3301419610432486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,357.0
6,8.330472103004292,3.8984561219235965,0.10804765555360946,13.912810859715266,-5.128190886359775,1732.686365137009,4.7007879019234355,0.0,0.07989435457246616,0.0,0.0,0.0,0.17002310993727304,0.17002310993727304,0.07989435457246616,0.17002310993727304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3301419610432486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,365.0
6,8.330472103004292,3.8984561219235965,0.10804765555360946,13.912810859715266,-5.128190886359775,1732.686365137009,4.7007879019234355,0.0,0.07989435457246616,0.0,0.0,0.0,0.17002310993727304,0.17002310993727304,0.07989435457246616,0.17002310993727304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3301419610432486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,215.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1284.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1290.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,650.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,790.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1040.0
5,7.2,5.437822931966038,0.12056533498481224,13.380866803977112,-12.320000000000004,1684.0,1.8290080923616574,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,395.0
5,7.2,5.437822931966038,0.12056533498481224,13.380866803977112,-12.320000000000004,1684.0,1.8290080923616574,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,295.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,350.0
6,7.833333333333333,4.983798842890415,0.11908213785264163,14.896688227162047,-4.777777777777777,1629.6666666666665,5.081156423900931,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,63.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,180.0
6,8.272727272727273,3.9653774454616717,0.1093255053301949,14.697168880613484,-1.520661157024794,1693.0,16.362821395099633,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,160.0
5,8.047619047619047,3.747170800762582,0.11162579209267659,12.568476876778147,-7.3469387755102025,1875.0476190476188,3.20766149861078,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.9512437185814275,700.0
